taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	IMG Submission ID	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Depth In Meters	Genome Size  * assembled	Gene Count  * assembled	Predicted Viruses
2791354916	Bacteria	Permanent Draft	Caloranaerobacter ferrireducens DY22619 genome sequencing	Caloranaerobacter ferrireducens DY22619	Third Institute of Oceanography	2791354916	Genome Analysis (Isolate)	194792	Ga0308728	Gp0323552	Gs0135562	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2901.000000	2450262	2494	2
2728369429	Bacteria	Permanent Draft	Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field	Pseudomonas sp. JdFR-91	DOE Joint Genome Institute  (JGI)	2728369429	Metagenome-Assembled Genome	124292	Ga0180874	Gp0057578	Gs0090290							3770010	3500	2
2836397108	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S19_FULL_No.4_1.7_56	University of Delaware	2836397108	Metagenome-Assembled Genome	220175	Ga0400537	Gp0295816	Gs0133538							1497197	1778	2
2651870136	Bacteria	Draft	Water column microbial communities from Red Sea, Saudi Arabia	Moraxellaceae bacterium REDSEA-S45_B11	King Abdulaziz City for Science and Technology (KACST)	2651870136	Metagenome-Assembled Genome	79840	Ga0113929	Gp0131588	Gs0116308							1727994	1938	2
2836434084	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium 664-BS3_FULL_No.3_0.8_33	University of Delaware	2836434084	Metagenome-Assembled Genome	220199	Ga0400564	Gp0295819	Gs0133538							719061	799	2
2651869944	Bacteria	Permanent Draft	Clostridium tepidiprofundi SG 508	Clostridium tepidiprofundi SG 508	Goettingen Genomics Laboratory	2651869944	Genome Analysis (Isolate)	79546	Ga0111450	Gp0131518	Gs0118219	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2650.000000	3060113	2831	2
2791355600	Bacteria	Permanent Draft	Pseudomonas oceani DSM 100277 genome sequencing	Halopseudomonas oceani DSM 100277	University of Balearic Islands	2791355600	Genome Analysis (Isolate)	195479	Ga0309390	Gp0323412	Gs0135512	Environmental	Aquatic	Deep subsurface	Marine	Unclassified	1390.000000	4151385	3890	2
649633076	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Nitratifractor salsuginis E9I37-1, DSM 16511	DOE Joint Genome Institute  (JGI)	649633076	Genome Analysis (Isolate)		Ga0029627	Gp0004566	Gs0000008	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	984.000000	2101285	2173	2
2896243161	Bacteria	Permanent Draft	Aurantiacibacter genome sequencing	Aurantiacibacter zhengii V18	Second Institute of Oceanography, State Oceanic Administration	2896243161	Genome Analysis (Isolate)	241522	Ga0452709	Gp0504563	Gs0128623	Environmental	Aquatic	Oceanic	Marine	Sediment	5044.000000	3803809	3765	2
2895673486	Bacteria	Permanent Draft	Alcanivorax sp. ZXX171 genome sequencing	Alcanivorax sp. ZXX171	Ocean University of China	2895673486	Genome Analysis (Isolate)	241367	Ga0444338	Gp0496628	Gs0149059	Environmental	Aquatic	Unclassified	Marine	Unclassified	8000.000000	4241837	4145	2
2643221409	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Caldithrix abyssi LF13, DSM 13497 version 2 (version 2)	DOE Joint Genome Institute  (JGI)	2643221409	Genome Analysis (Isolate)	74844	Ga0101742	Gp0003487	Gs0000008	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	3000.000000	4978541	4267	2
2693429972	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_N23 - v2 (unscreened)	DOE Joint Genome Institute  (JGI)	2693429972	Single Cell Analysis (unscreened)	94697	Ga0101375	Gp0124918	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	324633	363	2
639857004	Bacteria	Permanent Draft	Mariprofundus ferrooxydans PV-1	Mariprofundus ferrooxydans PV-1	J. Craig Venter Institute	639857004	Genome Analysis (Isolate)		Ga0029329	Gp0002135	Gs0017538	Environmental	Aquatic	Unclassified	Marine	Unclassified	1100.000000	2867087	2920	2
2890528774	Bacteria	Finished	Desulfurobacterium thermolithotrophum HR11 genome sequencing	Desulfurobacterium thermolithotrophum HR11	University of Massachusetts, Amherst	2890528774	Genome Analysis (Isolate)	239875	Ga0441890	Gp0490498	Gs0145978	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2134.000000	1548458	1698	2
2772191016	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S6_FULL_No.19_0.9_74	University of Delaware	2772191016	Metagenome-Assembled Genome	182849	Ga0262981	Gp0295815	Gs0133538							1912789	2151	2
2772190964	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S1_FULL_No.6_1.1_96	University of Delaware	2772190964	Metagenome-Assembled Genome	182607	Ga0261635	Gp0295814	Gs0133538							2070515	2341	2
2651869878	Bacteria	Finished	Sulfur cycle bacterium J2 NCBI	Pseudodesulfovibrio indicus J2	Pacific Biosciences	2651869878	Genome Analysis (Isolate)	79135	Ga0105953	Gp0127903	Gs0118085	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	3173.000000	3966573	3520	2
2889428501	Bacteria	Permanent Draft	Glycocaulis profundi ZYF765 genome sequencing	Glycocaulis profundi ZYF765	Ocean University of China	2889428501	Genome Analysis (Isolate)	239596	Ga0440678	Gp0493551	Gs0147659	Environmental	Aquatic	Unclassified	Marine	Unclassified	4000.000000	3633206	3574	2
2263328040	Bacteria	Permanent Draft	mesopelagic bacterioplankton	Candidatus Nitromaritima sp. SCGC AAA288-L16 (unscreened)	DOE Joint Genome Institute  (JGI)	2263328040	Single Cell Analysis (unscreened)	8086	Ga0025570	Gp0011014	Gs0017605	Environmental	Aquatic	Unclassified	Marine	Unclassified	770.000000	2077614	2219	2
2840027533	Bacteria	Permanent Draft	Virgibacillus profundi IO3-P3-H5 genome sequencing	Virgibacillus profundi IO3-P3-H5	Institute of Microbiology, Chinese Academy of Sciences	2840027533	Genome Analysis (Isolate)	220754	Ga0347496	Gp0376795	Gs0139953	Environmental	Aquatic	Sediment	Marine	Unclassified	1675.930000	4362047	4617	2
2836394329	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S19_FULL_No.2_4.0_18	University of Delaware	2836394329	Metagenome-Assembled Genome	220171	Ga0400498	Gp0295816	Gs0133538							583069	698	2
2687453294	Bacteria	Finished	Desulfovibrio indicus J2 genome sequencing	Pseudodesulfovibrio indicus J2	Universite de Bretagne Occidentale	2687453294	Genome Analysis (Isolate)	91987	Ga0133372	Gp0149968	Gs0120737	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	3173.000000	3966573	3684	2
2836486931	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S7_FULL_No.1_16.2_89	University of Delaware	2836486931	Metagenome-Assembled Genome	220244	Ga0400611	Gp0295817	Gs0133538							1646406	1913	2
2910497805	Bacteria	Finished	Genome Sequencing of Nitrincola iocasae KXZD1103	Nitrincola iocasae KXZD1103	Chinese Academy of Sciences, Institute of Oceanology	2910497805	Genome Analysis (Isolate)	245719	Ga0479943	Gp0538574	Gs0151556	Environmental	Aquatic	Cold seeps	Marine	Sediment	1136.000000 to 1138.000000	4172991	3972	2
2585427800	Bacteria	Permanent Draft	Aquimarina macrocephali JAMB N27	Aquimarina macrocephali JAMB N27	Ocean University of China	2585427800	Genome Analysis (Isolate)	46072	Ga0056166	Gp0075818	Gs0103899	Environmental	Aquatic	Sediment	Marine	Unclassified	219.000000	6054947	5499	2
2747842433	Bacteria	Permanent Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	candidate division PAUC34f bacterium SCGC AAA007-K08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2747842433	Single Cell Analysis (unscreened)	146020	Ga0206068	Gp0224542	Gs0111485	Environmental	Aquatic	Oceanic	Marine	Unclassified	800.000000	1177063	1230	2
2791354958	Bacteria	Permanent Draft	Domibacillus iocasae DSM 29979 genome sequencing	Domibacillus iocasae DSM 29979	Bacterial Genomics and Evolution Laboratory, CSIR-Institute of Microbial Technology	2791354958	Genome Analysis (Isolate)	194834	Ga0308702	Gp0323395	Gs0135495	Environmental	Aquatic	Sediment	Marine	Unclassified	1520.000000	3464277	3648	2
2836433298	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium 664-BS3_FULL_No.2_1.0_16	University of Delaware	2836433298	Metagenome-Assembled Genome	220198	Ga0400563	Gp0295819	Gs0133538							672048	785	2
2561511127	Bacteria	Permanent Draft	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Caldithrix abyssi LF13, DSM 13497	DOE Joint Genome Institute  (JGI)	2561511127	Genome Analysis (Isolate)	35153	Ga0026901	Gp0003487	Gs0000008	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	3000.000000	4978541	3842	2
2693429923	Bacteria	Permanent Draft	Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP)	Deltaproteobacteria bacterium SCGC AC-312_M18 - v2 (unscreened)	DOE Joint Genome Institute  (JGI)	2693429923	Single Cell Analysis (unscreened)	94610	Ga0101371	Gp0124923	Gs0019084	Environmental	Aquatic	Unclassified	Marine	Unclassified	1000.000000	105149	122	2
2585428077	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Caloranaerobacter azorensis DSM 13643	DOE Joint Genome Institute  (JGI)	2585428077	Genome Analysis (Isolate)	46374	Ga0008209	Gp0013409	Gs0015051	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	1650.000000	2461935	2617	2
2651870219	Bacteria	Draft	Water column microbial communities from Red Sea, Saudi Arabia	Marinobacter sp. REDSEA-S21_B2N3	King Abdulaziz City for Science and Technology (KACST)	2651870219	Metagenome-Assembled Genome	79954	Ga0114056	Gp0131567	Gs0116308							4386380	4343	2
2517093047	Bacteria	Permanent Draft	Bacterial isolates from the 'uncultivated': new families, genera and species from deep-sea vents	Deferrisoma camini S3R1	DOE Joint Genome Institute  (JGI)	2517093047	Genome Analysis (Isolate)	10570	Ga0026649	Gp0015937	Gs0000030	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2150.000000	4236551	3823	2
2737471750	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Halomonas sp. JGI 01_G12_4000m (contamination screened)	DOE Joint Genome Institute  (JGI)	2737471750	Single Cell Analysis (screened)	133315	Ga0191257	Gp0215959	Gs0128773	Environmental	Aquatic	Oceanic	Marine	Unclassified	4000.000000	1706217	1791	2
2786546840	Bacteria	Permanent Draft	Vallitalea sp. S15 genome sequencing	Vallitalea okinawensis S15	Chinese Academy of Science, Institute of Microbiology	2786546840	Genome Analysis (Isolate)	193181	Ga0303521	Gp0317097	Gs0134966	Environmental	Aquatic	Sediment	Marine	Unclassified	1527.000000	5851911	5321	2
2648501899	Bacteria	Permanent Draft	Desulfovibrio hydrothermalis AM13 = DSM 14728	Maridesulfovibrio hydrothermalis AM13	CEA Genoscope	2648501899	Genome Analysis (Isolate)	78030	Ga0045936	Gp0034556	Gs0012056	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2600.000000	3708362	3340	2
2744054513	Bacteria	Permanent Draft	Psychrobacter piscatorii LQ58 genome sequencing	Psychrobacter piscatorii LQ58	Third Institute of Oceanography, State Oceanic Administration	2744054513	Genome Analysis (Isolate)	143549	Ga0132778	Gp0150429	Gs0121030	Environmental	Aquatic	Sediment	Marine	Unclassified	2906.000000	3080623	2721	2
2772191007	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S6_FULL_No.5_3.2_50	University of Delaware	2772191007	Metagenome-Assembled Genome	182840	Ga0262972	Gp0295815	Gs0133538							1273277	1353	2
2893475991	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Deltaproteobacteria bacterium S6_FULL_No.1_5.4_94	University of Delaware	2893475991	Metagenome-Assembled Genome	240619	Ga0454285	Gp0295815	Gs0133538							2141298	2090	2
2501651209	Bacteria	Permanent Draft	Carnobacterium sp. AT7	Carnobacterium sp. AT7	J. Craig Venter Institute	2501651209	Genome Analysis (Isolate)	625	Ga0010090	Gp0004972	Gs0003744	Environmental	Aquatic	Unclassified	Marine	Unclassified	2500.000000	2501418	2510	2
2599185208	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project	Rheinheimera pacifica DSM 17616	DOE Joint Genome Institute  (JGI)	2599185208	Genome Analysis (Isolate)	55219	Ga0056037	Gp0102835	Gs0015051	Environmental	Aquatic	Unclassified	Marine	Unclassified	5000.000000	4457865	4188	2
2836499372	Bacteria	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Unclassified Zetaproteobacteria bacterium S7_FULL_No.12_1.5_19	University of Delaware	2836499372	Metagenome-Assembled Genome	220255	Ga0400622	Gp0295817	Gs0133538							526410	651	2
2596583545	Bacteria	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains	Cytobacillus oceanisediminis CGMCC 1.10115	DOE Joint Genome Institute  (JGI)	2596583545	Genome Analysis (Isolate)	52822	Ga0040921	Gp0093887	Gs0110196	Environmental	Aquatic	Sediment	Marine	Unclassified	823.000000	5634660	5614	2
2936262392	Bacteria	Finished	Hadal isolates	Clostridiales bacterium MT110	ShangHai Ocean University	2936262392	Genome Analysis (Isolate)	259541	Ga0497375	Gp0439227	Gs0142055	Environmental	Aquatic	Oceanic	Marine	Benthic	10890.000000	4941017	4477	2
2703719286	Bacteria	Permanent Draft	Metabolic diversity of uncharacterised clades of marine subsurface Dehalococcoidia	Dehalococcoidia bacterium SCGC AG-205-M21 (contamination screened)	DOE Joint Genome Institute  (JGI)	2703719286	Single Cell Analysis (screened)	99800	Ga0151160	Gp0173388	Gs0121705	Environmental	Aquatic	Oceanic	Marine	Sediment	3280.000000	2080884	2020	2
3300001387	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from Lau Basin, Pacific Ocean	Lau MG2c_1		3300001387	Metagenome Analysis	14800	Ga0012405	Gp0055929	Gs0092917	Environmental	Aquatic	Oceanic	Marine	Unclassified	2600.000000	2585461	2614	3
3300020103	*Microbiome	Permanent Draft	Marine water column microbial communities of the permanently stratified Cariaco Basin, Venezuela	Marine water column microbial communities of the permanently stratified Cariaco Basin, Venezuela, November cruise - 237m, 250-2.7um, replicate b, metaT	Georgia Genomics Facility	3300020103	Metatranscriptome Analysis	146852	Ga0210624	Gp0225880	Gs0118094	Environmental	Aquatic	Coastal	Marine	Unclassified	237.000000	29925195	78601	3
3300016796	*Microbiome	Permanent Draft	The Marine Microbial Eukaryote Meta/transcriptome Sequencing Project (MMETSP)	Metatranscriptome of marine eukaryotic communities from Pacific Ocean grown at 7 C, 34.25 psu salinity and 124 μmol photons light - unclassified eukaryote Undescribed (MMETSP1317)	National Center for Genome Resources	3300016796	Metatranscriptome Analysis	126934	Ga0186337	Gp0212049	Gs0128947	Environmental	Aquatic	Coastal	Marine	Sediment	570.000000	11390682	19908	3
3300022236	*Microbiome	Permanent Draft	Characterization of microbial community from Mariana Back Arc	Hydrothermal fluids microbial communities from Mariana Back-Arc Basin vent fields, Pacific Ocean - Hafa_FS926_RNA_SIP 150_kmer	Marine Biological Laboratory	3300022236	Metatranscriptome Analysis	168145	Ga0236251	Gp0220919	Gs0129105	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	3277.000000	1902722	3434	3
3300000981	*Microbiome	Permanent Draft	Deep ocean microbial communities from the Global Malaspina Expedition	Marine microbial communities from the Deep Indian Ocean - MP1201	DOE Joint Genome Institute  (JGI)	3300000981	Metagenome Analysis	13085	Ga0000789	Gp0054499	Gs0053074	Environmental	Aquatic	Oceanic	Marine	Unclassified	4000.850000	10584864	32039	3
3300000966	*Microbiome	Permanent Draft	Deep ocean microbial communities from the Global Malaspina Expedition	Marine microbial communities from the Deep Atlantic Ocean - MP0145	DOE Joint Genome Institute  (JGI)	3300000966	Metagenome Analysis	13092	Ga0000816	Gp0054787	Gs0053074	Environmental	Aquatic	Oceanic	Marine	Unclassified	4005.010000	15807645	37087	3
3300038697	*Microbiome	Permanent Draft	Marine methane seep sediment microbial communities from Santa Monica Basin, California, USA	Marine methane seep sediment microbial communities from Santa Monica Basin, California, USA - 7142	University of Queensland	3300038697	Metagenome Analysis	221621	Ga0401162	Gp0322540	Gs0135232	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	21617233	31807	3
3300003532	*Microbiome	Permanent Draft	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific ocean - Sample FS896_ElGuapo_RNA		3300003532	Metatranscriptome Analysis	51631	Ga0060336	Gp0107622	Gs0111355	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	1507.000000	4462511	15930	3
